name,breed,image,weratedogs_rating,text,retweet_count,favorite_count,link_to_tweet,timestamp,tweet_id,rating
Barclay,Brittany Spaniel,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,11,This is Barclay. His father was a banana. 11/10 appeeling af ,670,2660,https://twitter.com/dog_rates/status/717841801130979328/photo/1,2016-04-06 22:29:56,717841801130979328,11
Ebby,Miniature Pinscher,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,9,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly ,945,3446,"https://twitter.com/dog_rates/status/717421804990701568/photo/1,https://twitter.com/dog_rates/status/717421804990701568/photo/1",2016-04-05 18:41:02,717421804990701568,9
Flávio,Golden Retriever,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,12,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well ,2135,6826,https://twitter.com/dog_rates/status/717047459982213120/photo/1,2016-04-04 17:53:31,717047459982213120,12
Smokey,Siberian Husky,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,10,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper ,1102,3583,https://twitter.com/dog_rates/status/717009362452090881/photo/1,2016-04-04 15:22:08,717009362452090881,10
Link,Malinois,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,10,This is Link. He struggles with couches. 10/10 would assist ,1317,4627,"https://twitter.com/dog_rates/status/716802964044845056/photo/1,https://twitter.com/dog_rates/status/716802964044845056/photo/1",2016-04-04 01:41:58,716802964044845056,10
Bluebert,Siberian Husky,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,50,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 ,247,2574,https://twitter.com/dog_rates/status/716439118184652801/photo/1,2016-04-03 01:36:11,716439118184652801,11
Stephanus,Yorkshire Terrier,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,12,This is Stephanus. She stays woke. 12/10 ,1225,3041,"https://twitter.com/dog_rates/status/716285507865542656/photo/1,https://twitter.com/dog_rates/status/716285507865542656/photo/1",2016-04-02 15:25:47,716285507865542656,12
Bubbles,Pug,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,11,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively ,987,3485,https://twitter.com/dog_rates/status/715928423106027520/photo/1,2016-04-01 15:46:52,715928423106027520,11
anonymous,Dandie Dinmont,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,10,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 ,1920,5093,https://twitter.com/dog_rates/status/715733265223708672/photo/1,2016-04-01 02:51:22,715733265223708672,10
Zeus,Golden Retriever,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg,12,This is Zeus. He's downright fabulous. 12/10 ,1813,4719,"https://twitter.com/dog_rates/status/715680795826982913/photo/1,https://twitter.com/dog_rates/status/715680795826982913/photo/1,https://twitter.com/dog_rates/status/715680795826982913/photo/1",2016-03-31 23:22:53,715680795826982913,12
Bertson,Not A Dog,https://pbs.twimg.com/media/Ce14cOvWwAAcFJH.jpg,11,This is Bertson. He just wants to say hi. 11/10 would boop nose ,1772,5955,https://twitter.com/dog_rates/status/715360349751484417/photo/1,2016-03-31 02:09:32,715360349751484417,11
Oscar,West Highland White Terrier,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg,10,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy ,768,3294,"https://twitter.com/dog_rates/status/715342466308784130/photo/1,https://twitter.com/dog_rates/status/715342466308784130/photo/1",2016-03-31 00:58:29,715342466308784130,10
Nico,Chihuahua,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,10,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material ,736,2630,https://twitter.com/dog_rates/status/715220193576927233/photo/1,2016-03-30 16:52:36,715220193576927233,10
Michelangelope,Chihuahua,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,12,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me ,2110,5578,https://twitter.com/dog_rates/status/715200624753819648/photo/1,2016-03-30 15:34:51,715200624753819648,12
Siba,Chihuahua,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,12,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport ,1392,4550,https://twitter.com/dog_rates/status/715009755312439296/photo/1,2016-03-30 02:56:24,715009755312439296,12
Calbert,Brittany Spaniel,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,9,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert ,1166,4094,https://twitter.com/dog_rates/status/714982300363173890/photo/1,2016-03-30 01:07:18,714982300363173890,9
Curtis,Great Pyrenees,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,10,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup ,1595,4503,https://twitter.com/dog_rates/status/714957620017307648/photo/1,2016-03-29 23:29:14,714957620017307648,10
Benedict,Not A Dog,https://pbs.twimg.com/media/CerhoBWWAAA5eLL.jpg,4,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet ,1122,3571,https://twitter.com/dog_rates/status/714631576617938945/photo/1,2016-03-29 01:53:39,714631576617938945,4
Thumas,Soft Coated Wheaten Terrier,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,8,This is Thumas. He hates potted plants. 8/10 wtf Thumas ,940,3570,"https://twitter.com/dog_rates/status/714251586676113411/photo/1,https://twitter.com/dog_rates/status/714251586676113411/photo/1",2016-03-28 00:43:43,714251586676113411,8
Kanu,Siberian Husky,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,12,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture ,869,3564,https://twitter.com/dog_rates/status/713919462244790272/photo/1,2016-03-27 02:43:58,713919462244790272,12
Piper,Brittany Spaniel,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,12,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af ,1541,5308,"https://twitter.com/dog_rates/status/713761197720473600/photo/1,https://twitter.com/dog_rates/status/713761197720473600/photo/1",2016-03-26 16:15:05,713761197720473600,12
Lance,Whippet,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,10,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance ,3183,7854,https://twitter.com/dog_rates/status/713177543487135744/photo/1,2016-03-25 01:35:51,713177543487135744,10
Stubert,Labrador Retriever,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,10,This is Stubert. He just arrived. 10/10 ,7602,20378,https://twitter.com/dog_rates/status/712809025985978368/photo/1,2016-03-24 01:11:29,712809025985978368,10
Kane,Great Pyrenees,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg,11,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly ,1756,5799,https://twitter.com/dog_rates/status/712438159032893441/photo/1,2016-03-23 00:37:48,712438159032893441,11
Steven,Not A Dog,https://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg,7,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 ,1016,3211,https://twitter.com/dog_rates/status/712092745624633345/photo/1,2016-03-22 01:45:15,712092745624633345,7
Chester,Not A Dog,https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg,6,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet ,700,2451,https://twitter.com/dog_rates/status/712065007010385924/photo/1,2016-03-21 23:55:01,712065007010385924,6
Gary,Not A Dog,https://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg,9,This is Gary. He just wanted to say hi. 9/10 very personable pup ,1037,4228,https://twitter.com/dog_rates/status/711652651650457602/photo/1,2016-03-20 20:36:28,711652651650457602,9
Chuckles,French Bulldog,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,11,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper ,710,3275,https://twitter.com/dog_rates/status/711008018775851008/photo/1,2016-03-19 01:54:56,711008018775851008,11
Staniel,Pembroke,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,10,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel ,779,2775,https://twitter.com/dog_rates/status/710844581445812225/photo/1,2016-03-18 15:05:29,710844581445812225,10
Beemo,Pembroke,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,12,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for ,2107,4968,"https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1",2016-03-17 22:09:38,710588934686908417,12
Gunner,Shih Tzu,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,11,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 ,580,2308,"https://twitter.com/dog_rates/status/710283270106132480/photo/1,https://twitter.com/dog_rates/status/710283270106132480/photo/1",2016-03-17 01:55:02,710283270106132480,11
Lacy,Cocker Spaniel,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,11,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well ,1006,3153,"https://twitter.com/dog_rates/status/710153181850935296/photo/1,https://twitter.com/dog_rates/status/710153181850935296/photo/1",2016-03-16 17:18:07,710153181850935296,11
Tater,Pekinese,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,8,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 ,1008,3017,https://twitter.com/dog_rates/status/710140971284037632/photo/1,2016-03-16 16:29:35,710140971284037632,8
Olaf,Chow,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,12,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet ,1367,3865,https://twitter.com/dog_rates/status/709566166965075968/photo/1,2016-03-15 02:25:31,709566166965075968,12
Cecil,Golden Retriever,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,12,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture ,1204,3593,"https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1",2016-03-15 01:48:55,709556954897764353,12
Vince,Cocker Spaniel,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,9,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell ,277,1620,https://twitter.com/dog_rates/status/709519240576036864/photo/1,2016-03-14 23:19:03,709519240576036864,9
Billy,Shetland Sheepdog,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,8,This is Billy. He sensed a squirrel. 8/10 damn it Billy ,788,2855,https://twitter.com/dog_rates/status/709409458133323776/photo/1,2016-03-14 16:02:49,709409458133323776,8
Walker,Labrador Retriever,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,11,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time ,647,2615,https://twitter.com/dog_rates/status/709225125749587968/photo/1,2016-03-14 03:50:21,709225125749587968,11
Penny,Chihuahua,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,11,This is Penny. She's trying on her prom dress. Stunning af 11/10 ,6567,13755,https://twitter.com/dog_rates/status/709207347839836162/photo/1,2016-03-14 02:39:42,709207347839836162,11
Klevin,Rottweiler,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,9,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 ,1864,5197,https://twitter.com/dog_rates/status/709042156699303936/photo/1,2016-03-13 15:43:18,709042156699303936,9
Mister,Golden Retriever,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,10,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all ,7848,18036,"https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1",2016-03-13 00:24:26,708810915978854401,10
Coco,Pomeranian,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,11,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 ,917,2997,https://twitter.com/dog_rates/status/708738143638450176/photo/1,2016-03-12 19:35:15,708738143638450176,11
Smokey,German Short Haired Pointer,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,11,This is Smokey. He really likes tennis balls. 11/10 ,834,2790,"https://twitter.com/dog_rates/status/708711088997666817/photo/1,https://twitter.com/dog_rates/status/708711088997666817/photo/1",2016-03-12 17:47:45,708711088997666817,11
Bobble,Chihuahua,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,11,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently ,926,3357,https://twitter.com/dog_rates/status/708469915515297792/photo/1,2016-03-12 01:49:25,708469915515297792,11
Oliver,Pug,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,10,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly ,1520,3929,"https://twitter.com/dog_rates/status/708356463048204288/photo/1,https://twitter.com/dog_rates/status/708356463048204288/photo/1",2016-03-11 18:18:36,708356463048204288,10
River,Basenji,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,11,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy ,831,2568,https://twitter.com/dog_rates/status/708349470027751425/photo/1,2016-03-11 17:50:48,708349470027751425,11
Jebberson,Cardigan,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,10,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch ,1727,4672,https://twitter.com/dog_rates/status/708149363256774660/photo/1,2016-03-11 04:35:39,708149363256774660,10
Cooper,Norwich Terrier,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,9,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen ,1102,2937,https://twitter.com/dog_rates/status/708119489313951744/photo/1,2016-03-11 02:36:57,708119489313951744,9
Remington,Staffordshire Bullterrier,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,10,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup ,610,2124,https://twitter.com/dog_rates/status/708109389455101952/photo/1,2016-03-11 01:56:49,708109389455101952,10
Farfle,Not A Dog,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,12,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af ,1273,3385,https://twitter.com/dog_rates/status/707995814724026368/photo/1,2016-03-10 18:25:30,707995814724026368,12
Sadie,Miniature Pinscher,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,11,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 ,1079,3593,https://twitter.com/dog_rates/status/707776935007539200/photo/1,2016-03-10 03:55:45,707776935007539200,11
Jiminus,Not A Dog,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,7,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af ,1133,3765,https://twitter.com/dog_rates/status/707693576495472641/photo/1,2016-03-09 22:24:31,707693576495472641,7
Harper,Golden Retriever,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,12,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 ,7236,18557,https://twitter.com/dog_rates/status/707610948723478529/photo/1,2016-03-09 16:56:11,707610948723478529,12
Keurig,Kuvasz,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,4,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 ,789,2499,https://twitter.com/dog_rates/status/707420581654872064/photo/1,2016-03-09 04:19:44,707420581654872064,4
Finnegus,Bernese Mountain Dog,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,10,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it ,727,2698,"https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://twitter.com/dog_rates/status/707315916783140866/photo/1",2016-03-08 21:23:50,707315916783140866,10
Cassie,Blenheim Spaniel,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,10,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas ,903,3022,"https://twitter.com/dog_rates/status/707297311098011648/photo/1,https://twitter.com/dog_rates/status/707297311098011648/photo/1",2016-03-08 20:09:54,707297311098011648,10
Kathmandu,Pug,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,10,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af ,900,2404,"https://twitter.com/dog_rates/status/707038192327901184/photo/1,https://twitter.com/dog_rates/status/707038192327901184/photo/1",2016-03-08 03:00:15,707038192327901184,10
Tucker,Cocker Spaniel,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,12,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of ,1540,4433,"https://twitter.com/dog_rates/status/707021089608753152/photo/1,https://twitter.com/dog_rates/status/707021089608753152/photo/1",2016-03-08 01:52:18,707021089608753152,12
